ZIP,PARENT_METRO_REGION,market_score,market_category,Median_Income,county_adj,score_adj,max_ltv,MEDIAN_SALE_PRICE,HOMES_SOLD,MEDIAN_DOM
91775,"Los Angeles, CA",80.01958645135481,Prime,49055,-2,2,70,1250000.0,25.0,24.0
90703,"Los Angeles, CA",77.49351656883961,Prime,51314,-2,2,70,1027750.0,68.0,30.0
93550,"Los Angeles, CA",59.87949649716725,Neutral,28824,-2,0,68,460000.0,109.0,39.0
90604,"Los Angeles, CA",77.6482311479631,Prime,41318,-2,2,70,810000.0,49.0,29.0
92241,"Riverside, CA",20.526324910591175,Declining,26748,-1,-5,64,555000.0,7.0,82.0
91724,"Los Angeles, CA",57.08657503808898,Neutral,45103,-2,0,68,605000.0,3.0,46.0
91702,"Los Angeles, CA",42.385008295519775,Neutral,33244,-2,0,68,628000.0,7.0,51.0
91744,"Los Angeles, CA",75.33239846923672,Prime,30949,-2,2,70,742500.0,64.0,31.0
91733,"Los Angeles, CA",60.73892053078915,Neutral,27167,-2,0,68,900000.0,4.0,12.0
90604,"Los Angeles, CA",60.623145653432395,Neutral,41318,-2,0,68,572500.0,8.0,50.0
91767,"Los Angeles, CA",69.94608376345758,Neutral,32404,-2,0,68,675726.0,56.0,23.0
90220,"Los Angeles, CA",56.21977643145439,Neutral,32218,-2,0,68,650000.0,36.0,40.0
92339,"Riverside, CA",31.70024766935836,Declining,55511,-1,-5,64,407500.0,4.0,49.0
90405,"Los Angeles, CA",64.37014734969094,Neutral,75495,-2,0,68,2022500.0,2.0,14.0
91335,"Los Angeles, CA",69.94837447171993,Neutral,33791,-2,0,68,850000.0,73.0,32.0
90247,"Los Angeles, CA",63.09493197934333,Neutral,35080,-2,0,68,847500.0,30.0,55.5
92315,"Riverside, CA",17.838544951462282,Declining,37272,-1,-5,64,310000.0,3.0,306.0
92201,"Riverside, CA",49.553956448247604,Neutral,33296,-1,0,69,587190.0,125.0,75.5
90264,"Los Angeles, CA",,Neutral,,-2,0,68,2600000.0,1.0,17.0
90037,"Los Angeles, CA",39.91297655207951,Neutral,26747,-2,0,68,710000.0,29.0,53.0
90063,"Los Angeles, CA",52.872009890776994,Neutral,29138,-2,0,68,645000.0,23.0,47.0
91504,"Los Angeles, CA",74.55262809241489,Prime,49983,-2,2,70,975000.0,37.0,39.5
91101,"Los Angeles, CA",35.58995047743624,Neutral,58605,-2,0,68,999000.0,3.0,54.0
92563,"Riverside, CA",37.84860975189737,Neutral,47576,-1,0,69,489500.0,4.0,69.0
90077,"Los Angeles, CA",39.39382329139722,Neutral,89905,-2,0,68,4750000.0,25.0,145.0
90260,"Los Angeles, CA",50.49670943295291,Neutral,36464,-2,0,68,785000.0,10.0,41.5
92397,"Riverside, CA",38.88472711186864,Neutral,43750,-1,0,69,428750.0,18.0,84.0
90005,"Los Angeles, CA",39.600307049821126,Neutral,31593,-2,0,68,805000.0,13.0,65.5
90034,"Los Angeles, CA",39.44304616057948,Neutral,59474,-2,0,68,748500.0,10.0,136.5
90605,"Los Angeles, CA",47.75027005593564,Neutral,40329,-2,0,68,749990.0,5.0,17.0
91030,"Los Angeles, CA",81.790926145644,Prime,73363,-2,2,70,1925000.0,25.0,35.0
92590,"Riverside, CA",39.825010105433236,Neutral,38199,-1,0,69,958000.0,9.0,34.0
91723,"Los Angeles, CA",57.88394021904716,Neutral,41085,-2,0,68,703000.0,19.0,31.0
91311,"Los Angeles, CA",72.44422987063541,Prime,51864,-2,2,70,1115000.0,66.0,46.0
90038,"Los Angeles, CA",31.12354285763466,Declining,34620,-2,-5,63,924000.0,7.0,69.0
90710,"Los Angeles, CA",46.094630941067564,Neutral,36726,-2,0,68,585000.0,8.0,46.5
90022,"Los Angeles, CA",59.25760571583479,Neutral,28036,-2,0,68,640000.0,9.0,25.0
90240,"Los Angeles, CA",42.292005439931685,Neutral,40307,-2,0,68,725000.0,3.0,35.0
90019,"Los Angeles, CA",33.8269446111938,Declining,35236,-2,-5,63,715000.0,9.0,69.0
91390,"Los Angeles, CA",58.61228731405996,Neutral,59186,-2,0,68,935000.0,35.0,48.5
91344,"Los Angeles, CA",46.809457924939636,Neutral,45903,-2,0,68,640000.0,2.0,19.5
92352,"Riverside, CA",19.8896660056334,Declining,45132,-1,-5,64,435000.0,3.0,133.0
90016,"Los Angeles, CA",68.72446897929774,Neutral,37886,-2,0,68,1100000.0,31.0,60.0
91789,"Los Angeles, CA",85.15971891118609,Prime,48861,-2,2,70,1155000.0,66.0,25.0
90808,"Los Angeles, CA",82.35311795734988,Prime,60803,-2,2,70,1055000.0,54.0,25.0
90201,"Los Angeles, CA",55.30276945953406,Neutral,26125,-2,0,68,610000.0,7.0,31.0
91731,"Los Angeles, CA",36.80656263292394,Neutral,26640,-2,0,68,833500.0,1.0,152.0
90048,"Los Angeles, CA",42.556433650427586,Neutral,74361,-2,0,68,1985000.0,5.0,20.0
91352,"Los Angeles, CA",65.78844438522657,Neutral,30866,-2,0,68,916000.0,49.0,40.0
91103,"Los Angeles, CA",37.81859757676385,Neutral,33427,-2,0,68,795000.0,3.0,27.0
92555,"Riverside, CA",40.97599886092267,Neutral,42368,-1,0,69,415000.0,2.0,24.5
91402,"Los Angeles, CA",48.51661868075436,Neutral,27806,-2,0,68,430000.0,11.0,64.0
92336,"Riverside, CA",78.08536966019797,Prime,45501,-1,2,71,723000.0,174.0,35.0
90670,"Los Angeles, CA",71.13412964834643,Prime,35326,-2,2,70,775000.0,19.0,19.0
92882,"Riverside, CA",33.360745539286135,Declining,41464,-1,-5,64,689000.0,2.0,52.0
92277,"Riverside, CA",48.6898363826551,Neutral,36330,-1,0,69,256000.0,82.0,77.0
90275,"Los Angeles, CA",73.3680111260122,Prime,79451,-2,2,70,1633500.0,100.0,43.0
92307,"Riverside, CA",61.310288486197585,Neutral,34605,-1,0,69,475000.0,127.0,41.5
93510,"Los Angeles, CA",60.07564732969024,Neutral,51544,-2,0,68,870000.0,15.0,33.5
91331,"Los Angeles, CA",46.68237141965612,Neutral,30081,-2,0,68,460000.0,11.0,42.0
92530,"Riverside, CA",48.294088008287225,Neutral,36203,-1,0,69,470000.0,1.0,39.0
90502,"Los Angeles, CA",66.80509697850691,Neutral,41609,-2,0,68,799500.0,10.0,25.0
91789,"Los Angeles, CA",85.39202622297204,Prime,48861,-2,2,70,1289000.0,56.0,22.0
90704,"Los Angeles, CA",32.959389784220214,Declining,46842,-2,-5,63,879500.0,6.0,43.5
90717,"Los Angeles, CA",69.95619213349119,Neutral,43211,-2,0,68,712500.0,6.0,24.0
90065,"Los Angeles, CA",28.71288408148886,Declining,40270,-2,-5,63,1030000.0,5.0,108.0
91340,"Los Angeles, CA",55.47611402653121,Neutral,33142,-2,0,68,533500.0,1.0,11.0
92507,"Riverside, CA",22.00684589186555,Declining,30462,-1,-5,64,573500.0,1.0,20.0
91214,"Los Angeles, CA",31.588778233884508,Declining,62194,-2,-5,63,710000.0,2.0,33.0
91006,"Los Angeles, CA",61.326178858363,Neutral,50204,-2,0,68,1700000.0,5.0,22.0
92322,"Riverside, CA",31.80966328356704,Declining,-,-1,-5,64,360000.0,13.0,80.0
92505,"Riverside, CA",63.40183014381593,Neutral,36489,-1,0,69,640000.0,55.0,36.5
90293,"Los Angeles, CA",67.25784367635173,Neutral,74795,-2,0,68,775000.0,23.0,43.5
91301,"Los Angeles, CA",57.90206931034512,Neutral,74803,-2,0,68,1570000.0,47.0,53.5
92376,"Riverside, CA",45.65339967163223,Neutral,32752,-1,0,69,440000.0,3.0,47.0
91601,"Los Angeles, CA",43.2163427020268,Neutral,44236,-2,0,68,665000.0,15.0,119.0
91764,"Riverside, CA",48.21390501449038,Neutral,34065,-1,0,69,605000.0,6.0,58.0
92413,"Riverside, CA",,Neutral,,-1,0,69,395000.0,1.0,68.0
91762,"Riverside, CA",63.706661390105836,Neutral,36442,-1,0,69,752500.0,62.0,33.0
90016,"Los Angeles, CA",54.21900715564607,Neutral,37886,-2,0,68,549000.0,10.0,74.0
91401,"Los Angeles, CA",21.68395843636228,Declining,35693,-2,-5,63,818000.0,3.0,159.0
91761,"Riverside, CA",59.08572571154968,Neutral,40185,-1,0,69,580000.0,29.0,76.0
92543,"Riverside, CA",52.67596307784371,Neutral,25787,-1,0,69,475000.0,93.0,43.0
90277,"Los Angeles, CA",57.55966170227751,Neutral,78560,-2,0,68,1590000.0,19.0,39.0
90291,"Los Angeles, CA",58.412738332718085,Neutral,80550,-2,0,68,2680000.0,66.0,59.5
92551,"Riverside, CA",53.73258470487667,Neutral,33745,-1,0,69,540000.0,45.0,49.5
92301,"Riverside, CA",5.988114678080598,Declining,29543,-1,-5,64,350000.0,1.0,122.0
92386,"Riverside, CA",29.652433859637235,Declining,33488,-1,-5,64,350000.0,19.0,135.0
91776,"Los Angeles, CA",52.25621133942223,Neutral,32139,-2,0,68,780000.0,7.0,40.0
91354,"Los Angeles, CA",67.58856787041844,Neutral,71340,-2,0,68,880000.0,87.0,37.0
90502,"Los Angeles, CA",59.08636249558209,Neutral,41609,-2,0,68,735000.0,4.0,38.0
91770,"Los Angeles, CA",49.55113528235244,Neutral,28173,-2,0,68,738000.0,3.0,41.0
92561,"Riverside, CA",23.592018909009013,Declining,39348,-1,-5,64,430000.0,5.0,85.0
92356,"Riverside, CA",28.704010327083946,Declining,20000,-1,-5,64,285000.0,18.0,88.0
90035,"Los Angeles, CA",64.1883571106794,Neutral,59846,-2,0,68,2300000.0,21.0,39.5
90047,"Los Angeles, CA",52.0819659268563,Neutral,33961,-2,0,68,716500.0,74.0,63.0
90744,"Los Angeles, CA",46.791230322173114,Neutral,28457,-2,0,68,677500.0,2.0,38.5
90069,"Los Angeles, CA",51.841683793241145,Neutral,72759,-2,0,68,920000.0,61.0,97.5
90211,"Los Angeles, CA",39.68697364718391,Neutral,62083,-2,0,68,2869000.0,8.0,200.5
91343,"Los Angeles, CA",45.08757403508214,Neutral,33865,-2,0,68,692500.0,11.0,73.0
92234,"Riverside, CA",53.70038720083075,Neutral,33397,-1,0,69,588750.0,108.0,61.5
90638,"Los Angeles, CA",29.391178719562372,Declining,42240,-2,-5,63,950000.0,1.0,27.0
91775,"Los Angeles, CA",53.97670356046089,Neutral,49055,-2,0,68,821000.0,1.0,39.0
90213,"Los Angeles, CA",,Neutral,,-2,0,68,1640000.0,1.0,170.0
92391,"Riverside, CA",30.862215678609182,Declining,31950,-1,-5,64,379000.0,19.0,80.0
92336,"Riverside, CA",64.55219632515094,Neutral,45501,-1,0,69,599000.0,18.0,29.0
91604,"Los Angeles, CA",72.20854129042334,Prime,70013,-2,2,70,802500.0,19.0,34.5
92544,"Riverside, CA",31.496947818697514,Declining,32554,-1,-5,64,262500.0,4.0,28.0
90061,"Los Angeles, CA",24.712940296562113,Declining,28697,-2,-5,63,635000.0,6.0,88.0
91352,"Los Angeles, CA",71.71073076285516,Prime,30866,-2,2,70,923000.0,40.0,23.5
90638,"Los Angeles, CA",66.97820791118556,Neutral,42240,-2,0,68,536000.0,13.0,13.0
93553,"Los Angeles, CA",53.746585120757594,Neutral,33500,-2,0,68,446750.0,4.0,12.0
91741,"Los Angeles, CA",61.79218990430536,Neutral,47658,-2,0,68,1058000.0,52.0,50.0
90212,"Los Angeles, CA",33.973147016994986,Declining,70904,-2,-5,63,2700000.0,1.0,37.0
90044,"Los Angeles, CA",9.11416277068344,Declining,27583,-2,-5,63,475000.0,1.0,215.0
90029,"Los Angeles, CA",36.3297444371787,Neutral,29890,-2,0,68,690000.0,2.0,154.5
90101,"Los Angeles, CA",,Neutral,,-2,0,68,635000.0,3.0,46.0
92878,"Riverside, CA",,Neutral,,-1,0,69,701000.0,1.0,137.0
91766,"Los Angeles, CA",28.611055218386372,Declining,31377,-2,-5,63,750000.0,3.0,67.0
91356,"Los Angeles, CA",46.44045403415872,Neutral,54561,-2,0,68,480000.0,17.0,58.0
90013,"Los Angeles, CA",24.02974015259375,Declining,24835,-2,-5,63,635000.0,11.0,107.0
90006,"Los Angeles, CA",46.13552986600073,Neutral,27589,-2,0,68,775000.0,19.0,50.0
91748,"Los Angeles, CA",71.50802981364967,Prime,33789,-2,2,70,1050000.0,39.0,31.5
91761,"Riverside, CA",73.37115844483026,Prime,40185,-1,2,71,705500.0,126.0,42.0
90292,"Los Angeles, CA",47.335900266146794,Neutral,88079,-2,0,68,3000000.0,10.0,106.0
92324,"Riverside, CA",60.408790211257056,Neutral,33621,-1,0,69,550000.0,56.0,35.0
92408,"Riverside, CA",40.525937788689106,Neutral,27898,-1,0,69,533000.0,11.0,73.0
90017,"Los Angeles, CA",24.25555061983132,Declining,30557,-2,-5,63,515000.0,16.0,171.5
92407,"Riverside, CA",22.14610672237406,Declining,35105,-1,-5,64,760000.0,4.0,134.5
91754,"Los Angeles, CA",14.75263210986572,Declining,37915,-2,-5,63,2150000.0,1.0,93.0
90062,"Los Angeles, CA",36.51884380948802,Neutral,29434,-2,0,68,714500.0,22.0,53.0
92407,"Riverside, CA",74.99733857965563,Prime,35105,-1,2,71,600000.0,91.0,39.0
91730,"Riverside, CA",77.23843565234226,Prime,43577,-1,2,71,641000.0,94.0,31.0
92583,"Riverside, CA",18.239120054197198,Declining,30291,-1,-5,64,399000.0,3.0,123.0
90266,"Los Angeles, CA",60.92215778434365,Neutral,103855,-2,0,68,2057500.0,14.0,25.5
91020,"Los Angeles, CA",60.35053801291637,Neutral,47551,-2,0,68,870000.0,11.0,43.0
92553,"Riverside, CA",35.29762020584583,Neutral,32889,-1,0,69,625000.0,1.0,13.0
90020,"Los Angeles, CA",53.83197997094156,Neutral,34694,-2,0,68,662500.0,14.0,72.5
90814,"Los Angeles, CA",58.565233747749524,Neutral,58350,-2,0,68,545000.0,16.0,37.0
90304,"Los Angeles, CA",20.618053107590274,Declining,29213,-2,-5,63,719000.0,5.0,127.0
91741,"Los Angeles, CA",40.556252647744806,Neutral,47658,-2,0,68,667000.0,2.0,46.5
90023,"Los Angeles, CA",46.496058336543854,Neutral,27071,-2,0,68,635500.0,12.0,26.5
92321,"Riverside, CA",17.299947129192926,Declining,38889,-1,-5,64,875000.0,3.0,287.0
91504,"Los Angeles, CA",65.79276768584464,Neutral,49983,-2,0,68,704500.0,10.0,29.0
90640,"Los Angeles, CA",19.957625043252712,Declining,33809,-2,-5,63,660000.0,2.0,119.0
91766,"Los Angeles, CA",45.917997116478915,Neutral,31377,-2,0,68,545000.0,9.0,52.0
91776,"Los Angeles, CA",71.9472737282924,Prime,32139,-2,2,70,1070000.0,19.0,26.0
90305,"Los Angeles, CA",52.23009550610447,Neutral,43270,-2,0,68,720000.0,19.0,68.0
90001,"Los Angeles, CA",28.623505064802952,Declining,27575,-2,-5,63,750000.0,17.0,94.0
90220,"Los Angeles, CA",61.29698958436715,Neutral,32218,-2,0,68,549621.0,5.0,20.0
90270,"Los Angeles, CA",29.21984252489332,Declining,28035,-2,-5,63,645000.0,4.0,46.0
91381,"Los Angeles, CA",57.175668069983445,Neutral,70397,-2,0,68,1100000.0,37.0,52.0
91326,"Los Angeles, CA",42.254758437111605,Neutral,63228,-2,0,68,705000.0,4.0,38.0
91106,"Los Angeles, CA",58.45038252722331,Neutral,56368,-2,0,68,1575000.0,3.0,37.0
91202,"Los Angeles, CA",51.57435093005287,Neutral,42398,-2,0,68,900000.0,2.0,46.5
91041,"Los Angeles, CA",,Neutral,,-2,0,68,1235000.0,1.0,17.0
90401,"Los Angeles, CA",47.39538581954818,Neutral,82857,-2,0,68,1287500.0,6.0,111.0
91103,"Los Angeles, CA",70.10858441398742,Prime,33427,-2,2,70,1292000.0,19.0,33.5
91325,"Los Angeles, CA",54.62821537419673,Neutral,37107,-2,0,68,1265000.0,31.0,52.0
91763,"Riverside, CA",51.224058399613114,Neutral,32404,-1,0,69,467500.0,2.0,36.5
91006,"Los Angeles, CA",72.8546553650675,Prime,50204,-2,2,70,1220000.0,6.0,17.5
92373,"Riverside, CA",61.293766808008975,Neutral,52873,-1,0,69,752750.0,66.0,40.5
92308,"Riverside, CA",27.26963864796172,Declining,32970,-1,-5,64,515000.0,8.0,81.0
90094,"Los Angeles, CA",22.524287379761116,Declining,113705,-2,-5,63,1775000.0,1.0,36.0
91614,"Los Angeles, CA",,Neutral,,-2,0,68,1050000.0,1.0,42.0
90232,"Los Angeles, CA",69.53702252240971,Neutral,69181,-2,0,68,1700000.0,25.0,30.0
90034,"Los Angeles, CA",34.29107830121757,Declining,59474,-2,-5,63,1035000.0,5.0,101.0
92325,"Riverside, CA",45.57613177110086,Neutral,38154,-1,0,69,375000.0,56.0,79.0
90703,"Los Angeles, CA",18.310879963468462,Declining,51314,-2,-5,63,1750000.0,1.0,94.0
90807,"Los Angeles, CA",38.6353212499712,Neutral,48986,-2,0,68,1219750.0,8.0,36.0
90602,"Los Angeles, CA",15.949928896337696,Declining,32477,-2,-5,63,825000.0,1.0,113.0
90240,"Los Angeles, CA",66.74920437271186,Neutral,40307,-2,0,68,1080000.0,21.0,27.0
91792,"Los Angeles, CA",65.96399041581581,Neutral,39114,-2,0,68,842000.0,33.0,35.0
92385,"Riverside, CA",36.349386551909014,Neutral,71250,-1,0,69,442000.0,8.0,154.5
90716,"Los Angeles, CA",33.07652802636408,Declining,31623,-2,-5,63,393000.0,1.0,176.0
90069,"Los Angeles, CA",58.61234996871668,Neutral,72759,-2,0,68,2122500.0,4.0,89.5
90249,"Los Angeles, CA",51.91110082208695,Neutral,38086,-2,0,68,425000.0,3.0,9.0
92392,"Riverside, CA",63.327067351428376,Neutral,32823,-1,0,69,455000.0,140.0,49.0
92359,"Riverside, CA",31.670167940770682,Declining,40117,-1,-5,64,550000.0,1.0,120.0
90028,"Los Angeles, CA",46.85035443973768,Neutral,39352,-2,0,68,1400000.0,3.0,31.0
90601,"Los Angeles, CA",47.6847416454912,Neutral,47837,-2,0,68,706000.0,4.0,46.0
91316,"Los Angeles, CA",49.61786673931613,Neutral,53506,-2,0,68,797500.0,10.0,72.0
91390,"Los Angeles, CA",43.67616395534385,Neutral,59186,-2,0,68,620000.0,2.0,60.0
92371,"Riverside, CA",51.2779838232458,Neutral,32446,-1,0,69,435000.0,1.0,20.0
91762,"Riverside, CA",32.760181919067875,Declining,36442,-1,-5,64,528500.0,6.0,68.0
91436,"Los Angeles, CA",46.37476431470494,Neutral,82802,-2,0,68,960000.0,1.0,38.0
90032,"Los Angeles, CA",23.247106597242105,Declining,32100,-2,-5,63,780000.0,5.0,47.0
91768,"Los Angeles, CA",33.731821842791,Declining,27778,-2,-5,63,649952.0,3.0,71.0
91205,"Los Angeles, CA",62.372728947564525,Neutral,28679,-2,0,68,890000.0,18.0,37.5
92324,"Riverside, CA",46.523832055286185,Neutral,33621,-1,0,69,467336.0,4.0,54.5
91770,"Los Angeles, CA",41.95954227256013,Neutral,28173,-2,0,68,710000.0,3.0,51.0
90222,"Los Angeles, CA",62.210739635364355,Neutral,30847,-2,0,68,640000.0,39.0,45.0
93534,"Los Angeles, CA",50.05680884033047,Neutral,34527,-2,0,68,420000.0,85.0,69.0
92881,"Riverside, CA",50.388299966907056,Neutral,48967,-1,0,69,838750.0,46.0,61.0
92503,"Riverside, CA",48.264762447113554,Neutral,37066,-1,0,69,477500.0,7.0,27.0
92860,"Riverside, CA",63.66551839913755,Neutral,42823,-1,0,69,860000.0,41.0,31.0
92256,"Riverside, CA",33.73655616355446,Declining,33571,-1,-5,64,367800.0,16.0,64.5
91324,"Los Angeles, CA",50.5523529576007,Neutral,42249,-2,0,68,806000.0,1.0,45.0
92333,"Riverside, CA",20.068118303150545,Declining,-,-1,-5,64,757500.0,8.0,203.0
92563,"Riverside, CA",70.99825236178114,Prime,47576,-1,2,71,685000.0,182.0,34.0
91342,"Los Angeles, CA",74.83147461626535,Prime,35904,-2,2,70,807000.0,79.0,40.0
91325,"Los Angeles, CA",46.218979685773796,Neutral,37107,-2,0,68,760000.0,1.0,42.0
90019,"Los Angeles, CA",39.01341852270542,Neutral,35236,-2,0,68,1400000.0,9.0,89.0
91008,"Los Angeles, CA",32.5421347692466,Declining,66125,-2,-5,63,2665000.0,4.0,84.0
91406,"Los Angeles, CA",43.40897586735457,Neutral,37926,-2,0,68,535000.0,6.0,112.5
92234,"Riverside, CA",35.726707522954484,Neutral,33397,-1,0,69,310500.0,30.0,86.5
91333,"Los Angeles, CA",,Neutral,,-2,0,68,609000.0,1.0,19.0
90723,"Los Angeles, CA",40.97805450366428,Neutral,31395,-2,0,68,455000.0,7.0,12.0
91733,"Los Angeles, CA",58.283874980409124,Neutral,27167,-2,0,68,840000.0,8.0,40.5
91103,"Los Angeles, CA",58.99015379952899,Neutral,33427,-2,0,68,1208000.0,2.0,22.5
91401,"Los Angeles, CA",40.457393539914065,Neutral,35693,-2,0,68,715000.0,6.0,34.5
91351,"Los Angeles, CA",60.93315460564018,Neutral,43504,-2,0,68,812500.0,48.0,53.5
90404,"Los Angeles, CA",25.533534553487524,Declining,47701,-2,-5,63,1548000.0,6.0,208.5
92320,"Riverside, CA",55.6654494267621,Neutral,44152,-1,0,69,579500.0,18.0,31.5
91748,"Los Angeles, CA",70.63634427958954,Prime,33789,-2,2,70,976000.0,45.0,33.5
91030,"Los Angeles, CA",74.52650920657422,Prime,73363,-2,2,70,864000.0,6.0,26.5
90302,"Los Angeles, CA",20.56645076372369,Declining,34637,-2,-5,63,426500.0,1.0,34.0
92549,"Riverside, CA",34.164385851255204,Declining,34530,-1,-5,64,505000.0,39.0,174.5
90706,"Los Angeles, CA",27.60981412019093,Declining,34573,-2,-5,63,1350000.0,6.0,43.0
91724,"Los Angeles, CA",32.19786083921561,Declining,45103,-2,-5,63,950000.0,1.0,199.0
90806,"Los Angeles, CA",49.487217005128194,Neutral,31545,-2,0,68,635000.0,1.0,15.0
90026,"Los Angeles, CA",36.3228677637192,Neutral,42782,-2,0,68,1050000.0,13.0,65.0
91706,"Los Angeles, CA",59.77165017613798,Neutral,29881,-2,0,68,525000.0,9.0,36.0
90065,"Los Angeles, CA",80.40865824366486,Prime,40270,-2,2,70,1200000.0,55.0,37.5
92544,"Riverside, CA",33.076460441026704,Declining,32554,-1,-5,64,501500.0,6.0,145.0
90405,"Los Angeles, CA",87.69753507845628,Prime,75495,-2,2,70,2081000.0,55.0,33.5
92592,"Riverside, CA",76.33961440812398,Prime,53960,-1,2,71,800000.0,171.0,27.0
90502,"Los Angeles, CA",38.44911766681961,Neutral,41609,-2,0,68,907000.0,1.0,150.0
90293,"Los Angeles, CA",33.23717497891363,Declining,74795,-2,-5,63,1040000.0,1.0,69.0
91730,"Riverside, CA",53.96425105888076,Neutral,43577,-1,0,69,565000.0,11.0,38.0
92284,"Riverside, CA",46.35823122468594,Neutral,31992,-1,0,69,365000.0,115.0,76.0
91702,"Los Angeles, CA",42.337591663195376,Neutral,33244,-2,0,68,542000.0,14.0,60.5
92549,"Riverside, CA",34.164385851255204,Declining,34530,-1,-5,64,505000.0,39.0,174.5
92342,"Riverside, CA",37.58587056964504,Neutral,47482,-1,0,69,240000.0,3.0,106.0
92220,"Riverside, CA",55.982207934628946,Neutral,30146,-1,0,69,453493.0,116.0,42.0
90014,"Los Angeles, CA",22.93857836427194,Declining,32149,-2,-5,63,580000.0,5.0,131.0
90815,"Los Angeles, CA",75.49800098079108,Prime,60679,-2,2,70,1080000.0,70.0,29.0
91340,"Los Angeles, CA",28.864326821885722,Declining,33142,-2,-5,63,507000.0,4.0,63.0
91723,"Los Angeles, CA",37.55491470911567,Neutral,41085,-2,0,68,650000.0,7.0,51.0
92358,"Riverside, CA",38.26139685991687,Neutral,29259,-1,0,69,345000.0,1.0,140.0
91105,"Los Angeles, CA",68.67096456116202,Neutral,91447,-2,0,68,1375500.0,2.0,26.5
90704,"Los Angeles, CA",30.336857898206947,Declining,46842,-2,-5,63,772000.0,2.0,24.0
91123,"Los Angeles, CA",,Neutral,,-2,0,68,2700000.0,1.0,80.0
90505,"Los Angeles, CA",62.8400820219263,Neutral,62872,-2,0,68,644000.0,11.0,24.5
92509,"Riverside, CA",48.554994772836125,Neutral,35329,-1,0,69,610000.0,2.0,47.5
92571,"Riverside, CA",74.10910137887848,Prime,32845,-1,2,71,550500.0,86.0,29.0
90660,"Los Angeles, CA",62.89526955633033,Neutral,35532,-2,0,68,770000.0,35.0,38.0
90262,"Los Angeles, CA",39.77404624249479,Neutral,29364,-2,0,68,690000.0,15.0,37.0
92582,"Riverside, CA",59.71722754965947,Neutral,38504,-1,0,69,527000.0,55.0,45.0
91206,"Los Angeles, CA",77.13875469492963,Prime,41269,-2,2,70,1500000.0,27.0,32.0
92410,"Riverside, CA",41.58118642338393,Neutral,28719,-1,0,69,438500.0,34.0,56.5
91342,"Los Angeles, CA",58.45510327577315,Neutral,35904,-2,0,68,564500.0,13.0,52.5
92584,"Riverside, CA",71.7097900502742,Prime,48872,-1,2,71,630000.0,200.0,47.0
91107,"Los Angeles, CA",89.85751098007138,Prime,57509,-2,2,70,1214000.0,68.0,28.0
92501,"Riverside, CA",65.23881097107697,Neutral,39615,-1,0,69,555000.0,25.0,42.0
92505,"Riverside, CA",42.50894704742876,Neutral,36489,-1,0,69,645000.0,1.0,49.0
92551,"Riverside, CA",57.59582222480485,Neutral,33745,-1,0,69,529750.0,50.0,48.0
92880,"Riverside, CA",43.56255044843233,Neutral,54476,-1,0,69,670900.0,3.0,72.0
91609,"Los Angeles, CA",,Neutral,,-2,0,68,979500.0,6.0,70.0
91767,"Los Angeles, CA",41.092508162305776,Neutral,32404,-2,0,68,607000.0,9.0,75.0
90242,"Los Angeles, CA",23.352002251009992,Declining,37336,-2,-5,63,552750.0,4.0,72.0
90403,"Los Angeles, CA",73.23536203240961,Prime,76422,-2,2,70,1825000.0,54.0,46.0
92411,"Riverside, CA",16.84707579807697,Declining,25975,-1,-5,64,470000.0,2.0,37.5
90670,"Los Angeles, CA",72.38199298562398,Prime,35326,-2,2,70,777500.0,24.0,18.5
92395,"Riverside, CA",36.23361146554005,Neutral,28603,-1,0,69,262500.0,2.0,47.0
91708,"Riverside, CA",66.33880816183479,Neutral,50574,-1,0,69,684990.0,7.0,28.0
92509,"Riverside, CA",79.23262182650758,Prime,35329,-1,2,71,640495.0,118.0,26.5
92398,"Riverside, CA",22.785475313554645,Declining,38750,-1,-5,64,222500.0,2.0,40.0
90303,"Los Angeles, CA",18.936003991253667,Declining,32278,-2,-5,63,835000.0,3.0,77.0
92377,"Riverside, CA",48.01283254847801,Neutral,39759,-1,0,69,564510.0,5.0,42.0
90277,"Los Angeles, CA",79.36591837380253,Prime,78560,-2,2,70,1927500.0,74.0,27.0
91739,"Riverside, CA",50.46573065016098,Neutral,58472,-1,0,69,600000.0,9.0,41.0
90232,"Los Angeles, CA",57.68936456629036,Neutral,69181,-2,0,68,2532000.0,1.0,28.0
92371,"Riverside, CA",57.39905222372747,Neutral,32446,-1,0,69,467500.0,34.0,84.5
90045,"Los Angeles, CA",33.3851761898307,Declining,61278,-2,-5,63,1075000.0,6.0,61.5
91775,"Los Angeles, CA",80.28023875416817,Prime,49055,-2,2,70,1250000.0,29.0,28.0
90806,"Los Angeles, CA",55.5329861420603,Neutral,31545,-2,0,68,860000.0,19.0,47.0
91041,"Los Angeles, CA",,Neutral,,-2,0,68,1235000.0,1.0,17.0
90221,"Los Angeles, CA",19.852359054687557,Declining,30200,-2,-5,63,835000.0,5.0,102.0
90040,"Los Angeles, CA",58.62335434987849,Neutral,31372,-2,0,68,725000.0,9.0,29.0
92276,"Riverside, CA",31.279534500168392,Declining,35048,-1,-5,64,392500.0,12.0,71.5
91210,"Los Angeles, CA",59.214212513605105,Neutral,56188,-2,0,68,1287500.0,2.0,23.0
90278,"Los Angeles, CA",80.82418796087254,Prime,73612,-2,2,70,1610000.0,45.0,28.5
